x,y,z
691091.6351268787,5336134.712099002,-24
691091.2805940165,5336134.847603781,-24
691090.9163145904,5336134.986848354,-24
691090.5432358809,5336135.129470361,-24
691090.1623051682,5336135.275107447,-24
691089.784116206,5336135.41970875,-24
691089.4248173973,5336135.557098175,-24
691089.0612518585,5336135.696129318,-24
691088.6941411338,5336135.836526173,-24
691088.3242067676,5336135.978012731,-24
691087.9521703045,5336136.120312987,-24
691087.5795267209,5336136.2628550725,-24
691087.2102512565,5336136.404118205,-24
691086.8410262591,5336136.545371384,-24
691086.472545859,5336136.686349089,-24
691086.1055041866,5336136.826785798,-24
691085.7405953723,5336136.966415991,-24
691085.3785135464,5336137.104974145,-24
691085.0691119808,5336137.223382362,-24
691084.709982319,5336137.360844371,-24
691084.3453666501,5336137.500431379,-24
691083.9755086105,5336137.642048642,-24
691083.6006518368,5336137.785601416,-24
691083.2210399659,5336137.930994955,-24
691082.8369166343,5336138.078134517,-24
691082.4485254792,5336138.226925355,-24
691082.086522369,5336138.365620298,-24
691081.7278274958,5336138.503058905,-24
691081.3661927491,5336138.641633877,-24
691081.0017995476,5336138.781274666,-24
691080.6348293088,5336138.921910722,-24
691080.2654634513,5336139.063471497,-24
691079.8938833933,5336139.205886443,-24
691079.5202705526,5336139.34908501,-24
691079.1448063476,5336139.492996649,-24
691078.7800841051,5336139.632793342,-24
691078.4161684276,5336139.772282238,-24
691078.0510327616,5336139.912239202,-24
691077.6848382874,5336140.0526015535,-24
691077.3177461858,5336140.1933066165,-24
691076.9499176376,5336140.334291709,-24
691076.5815138236,5336140.475494153,-24
691076.212695924,5336140.616851268,-24
691075.84362512,5336140.758300377,-24
691075.4745173292,5336140.899757825,-24
691075.105530634,5336141.04116212,-24
691074.7367743732,5336141.182470453,-24
691074.3684095879,5336141.323620201,-24
691074.0005973193,5336141.464548738,-24
691073.633498609,5336141.605193439,-24
691073.267274498,5336141.74549168,-24
691072.9020860278,5336141.885380835,-24
691072.5380942399,5336142.024798281,-24
691072.1727581557,5336142.164716165,-24
691071.7963869856,5336142.308843947,-24
691071.4218497437,5336142.452251661,-24
691071.0493288264,5336142.594868377,-24
691070.6790066301,5336142.736623165,-24
691070.3110655512,5336142.877445095,-24
691069.9456879862,5336143.017263241,-24
691069.5893024055,5336143.153622036,-24
691069.2333258174,5336143.289818977,-24
691068.8747711777,5336143.426997491,-24
691068.514018502,5336143.565011922,-24
691068.1511094896,5336143.703846048,-24
691067.7862803695,5336143.843409218,-24
691067.4197673709,5336143.983610786,-24
691067.0518067228,5336144.1243600985,-24
691066.6826346543,5336144.265566512,-24
691066.3124873943,5336144.407139373,-24
691065.9416011721,5336144.548988035,-24
691065.570950603,5336144.690739468,-24
691065.2022138285,5336144.831751666,-24
691064.8334449648,5336144.972768533,-24
691064.4648747202,5336145.113701543,-24
691064.0967338032,5336145.254462161,-24
691063.7292529225,5336145.394961858,-24
691063.3626627864,5336145.535112106,-24
691062.9971941039,5336145.67482437,-24
691062.6330775832,5336145.814010121,-24
691062.2669651881,5336145.953948676,-24
691061.889902324,5336146.098061659,-24
691061.5150879405,5336146.24130347,-24
691061.1427856858,5336146.383572939,-24
691060.773259209,5336146.5247688955,-24
691060.4067721578,5336146.664790168,-24
691060.0435881809,5336146.803535587,-24
691059.6839709268,5336146.940903981,-24
691059.3281840436,5336147.076794178,-24
691058.9543640962,5336147.219554754,-24
691058.5693774542,5336147.3665600745,-24
691058.1901422533,5336147.511348077,-24
691057.8170191775,5336147.653780358,-24
691057.4503689116,5336147.793718508,-24
691057.0905521401,5336147.931024125,-24
691056.7379295473,5336148.065558799,-24
691056.3928618176,5336148.197184122,-24
691055.9221081485,5336148.376704023,-24
691055.4339392846,5336148.5627981685,-24
691055.1078845458,5336148.686989004,-24
691054.8141339595,5336148.798691088,-24
691054.530383333,5336148.906425782,-24
691054.1823795019,5336149.038346252,-24
691053.8068999338,5336149.180448162,-24
691053.4450515157,5336149.317202183,-24
691053.0933483121,5336149.449997806,-24
691052.7201255431,5336149.5908594215,-24
691052.3534892915,5336149.729264948,-24
691051.9900415344,5336149.866592664,-24
691051.6292895102,5336150.003120221,-24
691051.266157366,5336150.140854773,-24
691050.8962368394,5336150.281553515,-24
691050.5308669243,5336150.420959598,-24
691050.1783372238,5336150.555908106,-24
691049.812712949,5336150.696338351,-24
691049.4316040261,5336150.843219771,-24
691049.0689610448,5336150.983467903,-24
691048.7049305434,5336151.124809302,-24
691048.3386346089,5336151.2675548885,-24
691047.9697756568,5336151.411773658,-24
691047.5980561028,5336151.557534613,-24
691047.2305945565,5336151.7019880265,-24
691046.8722148776,5336151.843166463,-24
691046.5104836036,5336151.985911355,-24
691046.1451474619,5336152.130281427,-24
691045.7759531798,5336152.276335404,-24
691045.4026474843,5336152.424132011,-24
691045.0443341836,5336152.566061395,-24
691044.6866534228,5336152.707769526,-24
691044.324724998,5336152.851154953,-24
691043.9583408239,5336152.996265924,-24
691043.5872928158,5336153.1431506835,-24
691043.2113728884,5336153.291857483,-24
691042.8553092149,5336153.432584216,-24
691042.4989578419,5336153.573279432,-24
691042.1379407507,5336153.715647414,-24
691041.7720938746,5336153.859726204,-24
691041.4012531474,5336154.005553839,-24
691041.0252545028,5336154.153168362,-24
691040.6782853046,5336154.289156805,-24
691040.3761064911,5336154.407402181,-24
691040.070490549,5336154.526807221,-24
691039.7613585849,5336154.647390216,-24
691039.4486317046,5336154.76916946,-24
691039.1322310143,5336154.892163246,-24
691038.6752729048,5336155.069401618,-24
691038.1900671931,5336155.257112877,-24
691037.7259122946,5336155.436261057,-24
691037.3772802392,5336155.570577193,-24
691037.0249809003,5336155.70611182,-24
691036.6690662281,5336155.842854699,-24
691036.3095881735,5336155.980795591,-24
691035.9465986869,5336156.119924256,-24
691035.5801497186,5336156.260230454,-24
691035.2102932197,5336156.401703947,-24
691034.8370811401,5336156.5443344945,-24
691034.4605654313,5336156.688111857,-24
691034.080798043,5336156.8330257945,-24
691033.6978309263,5336156.97906607,-24
691033.3266054279,5336157.120549212,-24
691032.972728592,5336157.2553568715,-24
691032.616326614,5336157.391072534,-24
691032.2574386194,5336157.527688486,-24
691031.896103732,5336157.66519702,-24
691031.5323610771,5336157.8035904225,-24
691031.1662497787,5336157.942860981,-24
691030.797808962,5336158.083000987,-24
691030.427077751,5336158.224002726,-24
691030.0540952709,5336158.365858489,-24
691029.6789006459,5336158.508560562,-24
691029.301533001,5336158.6521012345,-24
691028.9220314606,5336158.796472797,-24
691028.5533402133,5336158.936756746,-24
691028.1960673466,5336159.072725253,-24
691027.8370409991,5336159.209395445,-24
691027.4762928018,5336159.346761083,-24
691027.1138543847,5336159.484815936,-24
691026.7497573791,5336159.623553767,-24
691026.3840334151,5336159.762968345,-24
691026.0167141233,5336159.903053431,-24
691025.6478311346,5336160.043802794,-24
691025.2774160794,5336160.185210198,-24
691024.9055005884,5336160.327269411,-24
691024.5321162919,5336160.469974196,-24
691024.1572948209,5336160.613318319,-24
691023.7810678058,5336160.757295548,-24
691023.4150484398,5336160.8974628765,-24
691023.0551925945,5336161.035366851,-24
691022.6941520406,5336161.17382556,-24
691022.3319538813,5336161.312833661,-24
691021.9686252199,5336161.452385816,-24
691021.60419316,5336161.592476679,-24
691021.2386848052,5336161.733100908,-24
691020.8721272586,5336161.874253163,-24
691020.5045476239,5336162.0159281,-24
691020.1359730046,5336162.158120378,-24
691019.7664305039,5336162.300824656,-24
691019.3959472255,5336162.444035589,-24
691019.0245502726,5336162.5877478365,-24
691018.6522667488,5336162.731956057,-24
691018.2791237576,5336162.876654908,-24
691017.9989353347,5336162.98541372,-24
691017.7188842099,5336163.0942122135,-24
691017.438390271,5336163.203277638,-24
691017.1574648541,5336163.312607758,-24
691016.8761192943,5336163.422200338,-24
691016.5943649275,5336163.532053146,-24
691016.2544992319,5336163.664688643,-24
691015.8759326454,5336163.812549453,-24
691015.4916456621,5336163.962765989,-24
691015.1017931295,5336164.115275781,-24
691014.7065298948,5336164.270016364,-24
691014.3060108059,5336164.426925269,-24
691013.90039071,5336164.585940029,-24
691013.4898244546,5336164.746998179,-24
691013.074466887,5336164.910037248,-24
691012.6544728549,5336165.074994774,-24
691012.2299972055,5336165.241808285,-24
691011.8011947866,5336165.410415316,-24
691011.3682204454,5336165.5807534,-24
691010.9737146436,5336165.736033287,-24
691010.6285717844,5336165.871940611,-24
691010.2811187862,5336166.008809429,-24
691009.9314303475,5336166.146609605,-24
691009.5795811667,5336166.285311005,-24
691009.2256459425,5336166.424883495,-24
691008.8696993729,5336166.565296941,-24
691008.5118161563,5336166.706521211,-24
691008.1520709913,5336166.848526167,-24
691007.7905385764,5336166.991281677,-24
691007.4272936096,5336167.134757607,-24
691007.0624107898,5336167.278923822,-24
691006.695964815,5336167.423750188,-24
691006.3280303837,5336167.569206572,-24
691005.9586821945,5336167.715262839,-24
691005.5879949455,5336167.861888854,-24
691005.2160433353,5336168.009054486,-24
691004.842902062,5336168.156729596,-24
691004.4686458245,5336168.304884054,-24
691004.0933493208,5336168.453487723,-24
691003.7170872495,5336168.602510471,-24
691003.339934309,5336168.751922163,-24
691002.9619651975,5336168.901692664,-24
691002.5832546136,5336169.051791843,-24
691002.2038772556,5336169.202189562,-24
691001.8314035069,5336169.349883166,-24
691001.4651404681,5336169.495145082,-24
691001.0984632404,5336169.6406014785,-24
691000.7314384638,5336169.786225472,-24
691000.3641327784,5336169.931990176,-24
690999.9966128238,5336170.077868715,-24
690999.6289452399,5336170.223834199,-24
690999.261196667,5336170.369859747,-24
690998.8934337444,5336170.515918474,-24
690998.5257231125,5336170.6619835,-24
690998.158131411,5336170.808027939,-24
690997.7907252796,5336170.954024909,-24
690997.4235713582,5336171.099947528,-24
690997.0567362871,5336171.245768909,-24
690996.6902867059,5336171.391462174,-24
690996.3242892543,5336171.5370004345,-24
690995.9588105725,5336171.682356811,-24
690995.5939173002,5336171.827504418,-24
690995.2296760774,5336171.972416372,-24
690994.866153544,5336172.117065792,-24
690994.5034163399,5336172.261425793,-24
690994.1415311048,5336172.405469494,-24
690993.7805644787,5336172.549170009,-24
690993.4205831016,5336172.692500456,-24
690993.0616536131,5336172.835433951,-24
690992.7038426535,5336172.977943612,-24
690992.3259636053,5336173.128469284,-24
690991.9376159011,5336173.283189818,-24
690991.5508560608,5336173.437302528,-24
690991.1657711494,5336173.59077229,-24
690990.7824482322,5336173.74356398,-24
690990.4009743743,5336173.895642475,-24
690990.0214366403,5336174.046972655,-24
690989.6439220957,5336174.197519393,-24
690989.2685178055,5336174.347247569,-24
690988.8953108345,5336174.4961220585,-24
690988.5243882482,5336174.644107738,-24
690988.1558371114,5336174.791169486,-24
690987.7897444891,5336174.93727218,-24
690987.4261974466,5336175.082380695,-24
690987.0652830489,5336175.226459909,-24
690986.7070883609,5336175.3694747,-24
690986.3517004478,5336175.511389942,-24
690985.9992063746,5336175.652170516,-24
690985.6496932067,5336175.791781296,-24
690985.3032480087,5336175.930187161,-24
690984.9599578456,5336176.067352986,-24
690984.619909783,5336176.20324365,-24
690984.2831908858,5336176.337824027,-24
690983.9498882187,5336176.471058998,-24
690983.5235818853,5336176.6415009005,-24
690983.0994136162,5336176.811121498,-24
690982.681615459,5336176.978228235,-24
690982.2703817419,5336177.142742716,-24
690981.8659067937,5336177.304586547,-24
690981.4683849424,5336177.463681334,-24
690981.0780105166,5336177.619948683,-24
690980.6949778444,5336177.773310199,-24
690980.3194812544,5336177.923687489,-24
690979.9517150751,5336178.071002158,-24
690979.5918736347,5336178.215175811,-24
690979.2401512617,5336178.356130057,-24
690978.8967422844,5336178.493786499,-24
690978.5618410312,5336178.628066743,-24
690978.2356418305,5336178.758892396,-24
690977.9183390106,5336178.886185063,-24
690977.6101269,5336179.009866351,-24
690977.3519939374,5336179.113476116,-24
690977.007369983,5336179.251376972,-24
690976.6296126891,5336179.401731642,-24
690976.2582153238,5336179.54879132,-24
690975.8932268354,5336179.692637441,-24
690975.5346961726,5336179.83335144,-24
690975.1826722831,5336179.971014749,-24
690974.8232717885,5336180.111133545,-24
690974.43907344,5336180.26054232,-24
690974.063475872,5336180.406346743,-24
690973.696550882,5336180.548666264,-24
690973.3383702675,5336180.68762033,-24
690972.9890058264,5336180.823328388,-24
690972.6193745732,5336180.967283385,-24
690972.2364536275,5336181.1170643475,-24
690971.86571624,5336181.262997254,-24
690971.5072745736,5336181.405268704,-24
690971.1612407905,5336181.544065301,-24
690970.7910360348,5336181.694604038,-24
690970.4111686243,5336181.85191763,-24
690970.049510365,5336182.005158785,-24
690969.7062520456,5336182.154644912,-24
690969.3127371155,5336182.332363928,-24
690968.861912198,5336182.5473858,-24
690968.6052128207,5336182.678124828,-24
690968.304555194,5336182.84828288,-24
690967.9790315822,5336183.056858741,-24
690967.6608136543,5336183.2768865675,-24
690967.3376177215,5336183.489388936,-24
690966.996662409,5336183.677858611,-24
690966.6321350422,5336183.848869792,-24
690966.2700391462,5336183.998415431,-24
690965.9094397457,5336184.132762499,-24
690965.5513767159,5336184.2609595815,-24
690965.1783110019,5336184.395039499,-24
690964.9183267545,5336184.490072974,-24
690964.6276871588,5336184.598175225,-24
690964.1198600528,5336184.793756641,-24
690963.8959762213,5336184.883266642,-24
690963.6561107239,5336184.980729389,-24
690963.4005782256,5336185.085959481,-24
690963.1296933914,5336185.198771522,-24
690962.8437708861,5336185.3189801155,-24
690962.5431253744,5336185.44639986,-24
690962.2280715209,5336185.58084536,-24
690961.8989239907,5336185.722131214,-24
690961.5559974485,5336185.870072028,-24
690961.1996065591,5336186.024482401,-24
690960.8300659873,5336186.185176936,-24
690960.447690398,5336186.351970236,-24
690960.0527944559,5336186.524676901,-24
690959.6456928257,5336186.703111533,-24
690959.2267001724,5336186.887088736,-24
690958.7961311607,5336187.07642311,-24
690958.3543004554,5336187.270929256,-24
690957.9015227214,5336187.470421779,-24
690957.4381126234,5336187.67471528,-24
690956.9643848264,5336187.883624358,-24
690956.4935321592,5336188.091284132,-24
690956.1816146502,5336188.228837847,-24
690955.8658711561,5336188.3680561995,-24
690955.5463821382,5336188.50889178,-24
690955.223228058,5336188.651297183,-24
690954.8964893766,5336188.795225,-24
690954.5662465559,5336188.9406278245,-24
690954.2325800566,5336189.087458247,-24
690953.8955703407,5336189.235668865,-24
690953.5552978689,5336189.385212268,-24
690953.2118431032,5336189.536041048,-24
690952.8652865046,5336189.688107799,-24
690952.5157085345,5336189.841365116,-24
690952.1631896544,5336189.995765588,-24
690951.8078103256,5336190.15126181,-24
690951.4496510095,5336190.307806374,-24
690951.0887921673,5336190.465351873,-24
690950.7253142605,5336190.6238509,-24
690950.3592977504,5336190.783256047,-24
690949.9908230986,5336190.943519908,-24
690949.6199707661,5336191.104595074,-24
690949.2468212144,5336191.26643414,-24
690948.8714549051,5336191.428989697,-24
690948.4939522992,5336191.5922143385,-24
690948.1143938584,5336191.756060657,-24
690947.7328600438,5336191.920481248,-24
690947.3494313168,5336192.085428698,-24
690946.964188139,5336192.250855606,-24
690946.5772109715,5336192.416714561,-24
690946.1885802759,5336192.582958159,-24
690945.7983765133,5336192.749538989,-24
690945.4066801452,5336192.916409647,-24
690945.0135716329,5336193.083522723,-24
690944.6191314379,5336193.250830813,-24
690944.2408400477,5336193.410931055,-24
690943.8799953323,5336193.563312859,-24
690943.518239835,5336193.7157436,-24
690943.1556340847,5336193.868187615,-24
690942.7922386097,5336194.020609242,-24
690942.4281139382,5336194.172972816,-24
690942.0633205989,5336194.325242675,-24
690941.6979191203,5336194.477383158,-24
690941.3319700304,5336194.6293586,-24
690940.965533858,5336194.781133339,-24
690940.5986711317,5336194.932671712,-24
690940.2314423794,5336195.083938055,-24
690939.8639081301,5336195.234896707,-24
690939.4961289119,5336195.385512004,-24
690939.1281652532,5336195.535748283,-24
690938.7600776826,5336195.685569881,-24
690938.3919267287,5336195.834941136,-24
690938.0237729194,5336195.983826385,-24
690937.6556767836,5336196.132189964,-24
690937.2876988498,5336196.279996211,-24
690936.9198996461,5336196.427209464,-24
690936.552339701,5336196.573794058,-24
690936.1850795432,5336196.7197143305,-24
690935.8181797009,5336196.86493462,-24
690935.4517007024,5336197.009419263,-24
690935.0857030766,5336197.153132596,-24
690934.7202473517,5336197.296038957,-24
690934.355394056,5336197.438102682,-24
690933.991203718,5336197.579288109,-24
690933.6277368664,5336197.719559575,-24
690933.2650540292,5336197.858881418,-24
690932.9032157352,5336197.997217973,-24
690932.5422825128,5336198.1345335785,-24
690932.1823148901,5336198.270792571,-24
690931.823373396,5336198.405959289,-24
690931.4655185586,5336198.539998067,-24
690931.1088109064,5336198.672873244,-24
690930.719134461,5336198.817167824,-24
690930.3036877739,5336198.96998341,-24
690929.8900937705,5336199.121035692,-24
690929.4784502927,5336199.270267022,-24
690929.0688551826,5336199.417619753,-24
690928.6614062822,5336199.563036235,-24
690928.2562014333,5336199.706458824,-24
690927.853338478,5336199.847829868,-24
690927.4529152584,5336199.987091723,-24
690927.0550296163,5336200.124186738,-24
690926.6597793937,5336200.2590572685,-24
690926.2672624327,5336200.391645663,-24
690925.8775765753,5336200.521894278,-24
690925.4908196632,5336200.649745462,-24
690925.1070895386,5336200.775141569,-24
690924.7264840434,5336200.898024951,-24
690924.3491010198,5336201.01833796,-24
690923.9750383095,5336201.13602295,-24
690923.6043937546,5336201.251022272,-24
690923.2372651972,5336201.363278277,-24
690922.8737504791,5336201.472733318,-24
690922.5139474424,5336201.579329749,-24
690922.1579539289,5336201.68300992,-24
690921.8058677808,5336201.783716183,-24
690921.45778684,5336201.881390893,-24
690921.1138089485,5336201.975976399,-24
690920.7740319483,5336202.067415057,-24
690920.4385536812,5336202.155649215,-24
690920.1074719895,5336202.240621229,-24
690919.7808847149,5336202.322273448,-24
690919.4588896995,5336202.400548227,-24
690919.1136903511,5336202.481853593,-24
690918.490444887,5336202.621221569,-24
690917.8874344402,5336202.745945287,-24
690917.3054571224,5336202.855554506,-24
690916.7453110451,5336202.949578984,-24
690916.2077943201,5336203.027548479,-24
690915.6937050588,5336203.08899275,-24
690915.2038413727,5336203.133441558,-24
690914.7390013735,5336203.16042466,-24
690914.2999831727,5336203.169471814,-24
690914.1099542334,5336203.167842873,-24
690913.9203020963,5336203.163083795,-24
690913.7308779625,5336203.155269256,-24
690913.5417366677,5336203.144473967,-24
690913.3529330475,5336203.130772644,-24
690913.1645219376,5336203.11424,-24
690912.881388699,5336203.084134792,-24
690912.4864205832,5336203.031857549,-24
690912.094338273,5336202.968473013,-24
690911.7056596234,5336202.89468676,-24
690911.3209024881,5336202.81120437,-24
690910.9405847219,5336202.718731421,-24
690910.5652241787,5336202.617973493,-24
690910.1936457768,5336202.50911989,-24
690909.8020890139,5336202.384760586,-24
690909.4181308331,5336202.253315439,-24
690909.042417856,5336202.115665477,-24
690908.6755967035,5336201.972691721,-24
690908.3183139969,5336201.825275197,-24
690907.9712163575,5336201.674296928,-24
690907.6222522074,5336201.514691095,-24
690907.2345143985,5336201.327956886,-24
690906.8644560721,5336201.140202317,-24
690906.513194367,5336200.952949493,-24
690906.1818464212,5336200.767720518,-24
690905.8715293729,5336200.586037498,-24
690905.5207202064,5336200.369924246,-24
690905.1436377908,5336200.122513322,-24
690904.8222899424,5336199.895469624,-24
690904.5603549537,5336199.693804843,-24
690904.2620399628,5336199.421385578,-24
690904.1561510334,5336199.106445711,-24
690904.029370335,5336198.747622181,-24
690903.9422226358,5336198.52635018,-24
690903.8378374305,5336198.26128671,-24
690903.717071638,5336197.9546093345,-24
690903.5807821763,5336197.608495614,-24
690903.4298259644,5336197.225123106,-24
690903.2650599203,5336196.806669373,-24
690903.0873409626,5336196.355311975,-24
690902.8975260099,5336195.873228474,-24
690902.7398721302,5336195.472823312,-24
690902.6137504999,5336195.152501663,-24
690902.4839129908,5336194.822741715,-24
690902.3505524877,5336194.484033618,-24
690902.2138618751,5336194.136867521,-24
690902.0740340378,5336193.781733574,-24
690901.9312618602,5336193.419121927,-24
690901.7857382272,5336193.049522726,-24
690901.6376560235,5336192.673426124,-24
690901.4872081337,5336192.291322269,-24
690901.3345874425,5336191.903701309,-24
690901.1799868345,5336191.511053396,-24
690901.0235991944,5336191.113868678,-24
690900.8656174068,5336190.712637304,-24
690900.7151701867,5336190.330543841,-24
690900.572807856,5336189.968985794,-24
690900.4296206436,5336189.605334996,-24
690900.2857432367,5336189.239933705,-24
690900.1413103217,5336188.873124181,-24
690899.9964565858,5336188.5052486835,-24
690899.8513167157,5336188.136649472,-24
690899.706025398,5336187.767668806,-24
690899.5607173196,5336187.3986489475,-24
690899.4155271674,5336187.029932154,-24
690899.270589628,5336186.661860686,-24
690899.1260393886,5336186.294776802,-24
690898.9820111356,5336185.929022763,-24
690898.8386395558,5336185.564940829,-24
690898.6960593363,5336185.202873259,-24
690898.5544051639,5336184.843162313,-24
690898.4009111664,5336184.45339185,-24
690898.2424061742,5336184.050903996,-24
690898.0856663727,5336183.652906169,-24
690897.9308906568,5336183.259903787,-24
690897.778277922,5336182.872402273,-24
690897.6280270631,5336182.490907054,-24
690897.4803369753,5336182.11592355,-24
690897.3354065539,5336181.747957186,-24
690897.1934346941,5336181.387513382,-24
690897.0546202911,5336181.035097564,-24
690896.9191622398,5336180.691215152,-24
690896.7872594356,5336180.356371571,-24
690896.6591107736,5336180.031072244,-24
690896.534915149,5336179.715822594,-24
690896.3288019701,5336179.19267781,-24
690896.1118813565,5336178.6421679845,-24
690895.9139547149,5336178.139941852,-24
690895.7365446193,5336177.689868505,-24
690895.657025584,5336177.488171521,-24
690895.5820142439,5336177.297926781,-24
690895.5103753272,5336177.116253736,-24
690895.3771360315,5336176.77841854,-24
690895.23051125,5336176.406734695,-24
690895.0959273148,5336176.065666469,-24
690894.9518374838,5336175.700608452,-24
690894.8089056447,5336175.338573589,-24
690894.6692185197,5336174.984812806,-24
690894.529517139,5336174.631030558,-24
690894.3813782004,5336174.255856195,-24
690894.2457892078,5336173.912419578,-24
690894.107167897,5336173.561246294,-24
690893.9549472322,5336173.175554273,-24
690893.849900043,5336172.909349894,-24
690893.7950537136,5336172.770349686,-24
690893.6952998823,5336172.517526676,-24
690893.5613242633,5336172.177971202,-24
690893.4159524194,5336171.809534429,-24
690893.259787874,5336171.413745482,-24
690893.0934341507,5336170.9921334945,-24
690892.9174947732,5336170.546227594,-24
690892.7325732646,5336170.07755691,-24
690892.5392731491,5336169.587650573,-24
690892.3661130737,5336169.148786974,-24
690892.2365718059,5336168.820471905,-24
690892.1043125013,5336168.485267449,-24
690891.9694852012,5336168.143553762,-24
690891.8322399469,5336167.795710996,-24
690891.6927267801,5336167.442119311,-24
690891.5510957419,5336167.083158859,-24
690891.407496874,5336166.719209796,-24
690891.2620802176,5336166.350652279,-24
690891.114995814,5336165.977866462,-24
690890.9663937049,5336165.6012325,-24
690890.8164239314,5336165.221130549,-24
690890.6652365352,5336164.837940764,-24
690890.5129815575,5336164.452043301,-24
690890.3598090397,5336164.063818315,-24
690890.2058690231,5336163.673645961,-24
690890.0529819218,5336163.286140114,-24
690889.9061814632,5336162.914059248,-24
690889.7590877804,5336162.541232956,-24
690889.611828314,5336162.167984129,-24
690889.4645305047,5336161.794635662,-24
690889.3173217927,5336161.421510446,-24
690889.170329619,5336161.048931371,-24
690889.0236814234,5336160.677221332,-24
690888.8775046468,5336160.30670322,-24
690888.7319267294,5336159.937699927,-24
690888.5870751122,5336159.570534345,-24
690888.4430772352,5336159.205529368,-24
690888.3000605392,5336158.843007883,-24
690888.1581524644,5336158.483292787,-24
690888.0174804516,5336158.126706971,-24
690887.8781719411,5336157.773573328,-24
690887.7403543736,5336157.424214748,-24
690887.5994513623,5336157.0670299865,-24
690887.4308099546,5336156.639522366,-24
690887.2651875563,5336156.219659979,-24
690887.1028373288,5336155.808084253,-24
690886.944012434,5336155.405436617,-24
690886.7889660336,5336155.012358499,-24
690886.6379512898,5336154.629491327,-24
690886.491221364,5336154.25747653,-24
690886.3490294182,5336153.896955536,-24
690886.211628614,5336153.548569772,-24
690886.0792721135,5336153.21296067,-24
690885.9522130784,5336152.890769656,-24
690885.8307046703,5336152.582638158,-24
690885.7150000513,5336152.289207607,-24
690885.5207420101,5336151.796516125,-24
690885.2918063761,5336151.215762109,-24
690885.1060935621,5336150.744496593,-24
690884.9673749543,5336150.392275027,-24
690884.8794219395,5336150.168652857,-24
690884.8642213459,5336150.129924581,-24
690884.8108803589,5336149.993267456,-24
690884.8047160794,5336149.97747711,-24
690884.7147017305,5336149.7463295255,-24
690884.4423834519,5336149.044940381,-24
690884.1748363401,5336148.355196787,-24
690884.0791508034,5336148.108467509,-24
690883.9776585749,5336147.846751682,-24
690883.870482561,5336147.5703699775,-24
690883.7577456674,5336147.279643065,-24
690883.6395708004,5336146.974891618,-24
690883.5160808663,5336146.656436307,-24
690883.387398771,5336146.324597806,-24
690883.2536474209,5336145.979696783,-24
690883.1149497221,5336145.622053914,-24
690882.9714285806,5336145.2519898685,-24
690882.8232069026,5336144.8698253175,-24
690882.6704075943,5336144.475880933,-24
690882.5131535619,5336144.070477388,-24
690882.3515677113,5336143.653935354,-24
690882.1857729489,5336143.226575502,-24
690882.0158921807,5336142.788718505,-24
690881.842048313,5336142.340685032,-24
690881.6643642518,5336141.882795758,-24
690881.4829629033,5336141.415371352,-24
690881.3196900313,5336140.994698603,-24
690881.1941480436,5336140.671265375,-24
690881.0670803206,5336140.343924704,-24
690880.9385237516,5336140.012772841,-24
690880.8085152264,5336139.677906035,-24
690880.6770916346,5336139.339420531,-24
690880.5442898659,5336138.997412579,-24
690880.41014681,5336138.651978425,-24
690880.2746993565,5336138.303214318,-24
690880.137984395,5336137.951216508,-24
690880.0000388153,5336137.59608124,-24
690879.860899507,5336137.237904764,-24
690879.7206033597,5336136.876783325,-24
690879.5791872632,5336136.512813174,-24
690879.4366881067,5336136.146090559,-24
690879.2931427804,5336135.776711727,-24
690879.1485881738,5336135.404772925,-24
690879.0030611763,5336135.030370402,-24
690878.8565986779,5336134.653600407,-24
690878.7092375681,5336134.274559187,-24
690878.5610147363,5336133.89334299,-24
690878.4119670726,5336133.510048063,-24
690878.2621314665,5336133.124770655,-24
690878.1115448076,5336132.737607015,-24
690877.9602439854,5336132.348653389,-24
690877.8082658899,5336131.958006027,-24
690877.6556474105,5336131.565761175,-24
690877.5024254367,5336131.172015082,-24
690877.3486368587,5336130.776863997,-24
690877.1943185658,5336130.380404165,-24
690877.0449523219,5336129.996717479,-24
690876.9032002344,5336129.6326368125,-24
690876.7610949706,5336129.267695823,-24
690876.6186646201,5336128.901967795,-24
690876.4759372724,5336128.535526019,-24
690876.3329410165,5336128.16844378,-24
690876.189703942,5336127.800794369,-24
690876.0462541385,5336127.43265107,-24
690875.9026196948,5336127.064087171,-24
690875.758828701,5336126.695175961,-24
690875.614909246,5336126.325990725,-24
690875.4708894191,5336125.956604754,-24
690875.3267973101,5336125.58709133,-24
690875.1826610082,5336125.217523746,-24
690875.0385086025,5336124.847975288,-24
690874.8943681829,5336124.47851924,-24
690874.7502678384,5336124.109228892,-24
690874.6062356585,5336123.740177531,-24
690874.4622997326,5336123.371438445,-24
690874.31848815,5336123.003084921,-24
690874.1748290003,5336122.635190246,-24
690874.0313503727,5336122.267827707,-24
690873.8880803565,5336121.901070593,-24
690873.7450470412,5336121.534992191,-24
690873.6022785163,5336121.169665786,-24
690873.4598028711,5336120.805164669,-24
690873.3176481947,5336120.4415621245,-24
690873.1758425769,5336120.0789314415,-24
690873.0344141069,5336119.717345907,-24
690872.8933908743,5336119.356878808,-24
690872.752800968,5336118.997603431,-24
690872.6126724777,5336118.639593068,-24
690872.4730334927,5336118.282921,-24
690872.3215064772,5336117.89598593,-24
690872.162681628,5336117.490532783,-24
690872.0046202155,5336117.087151921,-24
690871.847364614,5336116.685953905,-24
