x,y,z
691063.3812995453,5336145.881013506,-24
691063.1914281519,5336145.953583253,-24
691063.0023829502,5336146.025834001,-24
691062.8141936319,5336146.097754392,-24
691062.6268898894,5336146.169333068,-24
691062.4405014145,5336146.240558674,-24
691062.2550578995,5336146.311419849,-24
691062.0705890363,5336146.381905238,-24
691061.8871245172,5336146.452003484,-24
691061.7046940341,5336146.521703227,-24
691061.5233272788,5336146.590993114,-24
691061.3430539438,5336146.659861783,-24
691061.1639037208,5336146.728297879,-24
691060.9859063023,5336146.796290043,-24
691060.8090913799,5336146.863826919,-24
691060.6334886459,5336146.930897152,-24
691060.4591277924,5336146.99748938,-24
691060.2860385113,5336147.063592248,-24
691060.1142504946,5336147.1291943975,-24
691059.9437934346,5336147.194284473,-24
691059.7746970234,5336147.2588511165,-24
691059.6069909529,5336147.322882969,-24
691059.4407049151,5336147.386368674,-24
691059.2758686022,5336147.449296875,-24
691059.1125117062,5336147.511656214,-24
691058.9506639191,5336147.573435334,-24
691058.790354933,5336147.634622876,-24
691058.6316144402,5336147.695207485,-24
691058.4744721323,5336147.755177801,-24
691058.3415097605,5336147.805916853,-24
691058.2319005834,5336147.847741932,-24
691058.1228117243,5336147.889366421,-24
691058.0142428358,5336147.930790457,-24
691057.90619357,5336147.972014177,-24
691057.7986635789,5336148.013037718,-24
691057.691652515,5336148.053861217,-24
691057.5851600305,5336148.094484809,-24
691057.4791857774,5336148.134908632,-24
691057.373729408,5336148.175132823,-24
691057.2687905747,5336148.215157519,-24
691057.1643689297,5336148.254982857,-24
691057.0604641249,5336148.294608971,-24
691056.957075813,5336148.334036002,-24
691056.8542036457,5336148.373264083,-24
691056.7518472758,5336148.412293353,-24
691056.6500063549,5336148.451123947,-24
691056.5486805358,5336148.489756004,-24
691056.4478694703,5336148.528189659,-24
691056.347572811,5336148.566425051,-24
691056.2477902097,5336148.604462312,-24
691056.148521319,5336148.642301584,-24
691056.0497657909,5336148.679943,-24
691055.9515232776,5336148.717386699,-24
691055.8537934315,5336148.7546328185,-24
691055.7565759048,5336148.791681493,-24
691055.6598703496,5336148.82853286,-24
691055.563676418,5336148.865187055,-24
691055.4679937627,5336148.901644219,-24
691055.3728220355,5336148.937904484,-24
691055.2781608887,5336148.973967988,-24
691055.1840099747,5336149.00983487,-24
691055.0903689455,5336149.045505266,-24
691054.9972374535,5336149.08097931,-24
691054.9046151506,5336149.116257141,-24
691054.8125016897,5336149.151338896,-24
691054.7208967223,5336149.18622471,-24
691054.6297999009,5336149.220914723,-24
691054.5392108778,5336149.255409068,-24
691054.4491293053,5336149.289707884,-24
691054.3595548354,5336149.323811308,-24
691054.2704871203,5336149.357719475,-24
691054.1819258124,5336149.391432524,-24
691054.0938705639,5336149.424950589,-24
691054.0063210268,5336149.4582738085,-24
691053.9192768537,5336149.49140232,-24
691053.8327376966,5336149.524336259,-24
691053.7467032078,5336149.557075761,-24
691053.6611730395,5336149.5896209655,-24
691053.5761468436,5336149.621972009,-24
691053.4916242729,5336149.654129026,-24
691053.4076049794,5336149.686092155,-24
691053.324088615,5336149.717861532,-24
691053.2410748324,5336149.749437294,-24
691053.1585632836,5336149.78081958,-24
691053.0765536206,5336149.8120085215,-24
691052.9950454962,5336149.843004259,-24
691052.9140385622,5336149.87380693,-24
691052.8335324709,5336149.90441667,-24
691052.7535268744,5336149.934833615,-24
691052.6740214252,5336149.965057901,-24
691052.5950157754,5336149.995089668,-24
691052.5165095769,5336150.02492905,-24
691052.4612912277,5336150.045908083,-24
691052.4070028763,5336150.066518156,-24
691052.3536105637,5336150.086772888,-24
691052.3010803302,5336150.106685901,-24
691052.2493782166,5336150.126270816,-24
691052.198470263,5336150.145541251,-24
691052.1483225106,5336150.16451083,-24
691052.0989009996,5336150.183193172,-24
691052.0501717707,5336150.201601898,-24
691052.0021008643,5336150.21975063,-24
691051.9546543213,5336150.237652985,-24
691051.9077981818,5336150.255322587,-24
691051.8614984868,5336150.272773055,-24
691051.8157212766,5336150.290018011,-24
691051.7704325919,5336150.307071074,-24
691051.7255984731,5336150.323945866,-24
691051.6811849611,5336150.340656007,-24
691051.6371580963,5336150.357215119,-24
691051.5934839193,5336150.3736368185,-24
691051.5501284705,5336150.389934731,-24
691051.5070577906,5336150.406122476,-24
691051.4642379202,5336150.422213672,-24
691051.4216349,5336150.438221941,-24
691051.3792147703,5336150.454160904,-24
691051.3369435718,5336150.470044182,-24
691051.294787345,5336150.485885395,-24
691051.2527121305,5336150.501698162,-24
691051.2106839691,5336150.517496106,-24
691051.1686689012,5336150.533292849,-24
691051.1266329671,5336150.549102007,-24
691051.0845422078,5336150.564937205,-24
691051.0423626635,5336150.580812061,-24
691051.0000603752,5336150.596740196,-24
691050.9576013831,5336150.612735233,-24
691050.914951728,5336150.62881079,-24
691050.8720774503,5336150.644980487,-24
691050.8289445906,5336150.661257949,-24
691050.7855191897,5336150.677656792,-24
691050.7417672878,5336150.694190639,-24
691050.6976549256,5336150.71087311,-24
691050.653148144,5336150.727717825,-24
691050.6082129832,5336150.744738407,-24
691050.5628154839,5336150.761948475,-24
691050.5169216866,5336150.7793616485,-24
691050.470497632,5336150.79699155,-24
691050.4235093606,5336150.8148518,-24
691050.3759229128,5336150.832956017,-24
691050.3277043295,5336150.851317825,-24
691050.2788196512,5336150.869950842,-24
691050.2292349181,5336150.888868691,-24
691050.1789161713,5336150.90808499,-24
691050.127829451,5336150.927613362,-24
691050.075940798,5336150.947467426,-24
691050.0232162526,5336150.967660803,-24
691049.9696218558,5336150.988207114,-24
691049.9151236475,5336151.00911998,-24
691049.8596876691,5336151.030413021,-24
691049.8032799605,5336151.052099858,-24
691049.7458665627,5336151.074194112,-24
691049.687413516,5336151.096709402,-24
691049.6278868611,5336151.11965935,-24
691049.5672526384,5336151.143057577,-24
691049.4790237005,5336151.177144319,-24
691049.3623230133,5336151.222313994,-24
691049.2433484321,5336151.268454664,-24
691049.1221375788,5336151.315548913,-24
691048.9987280753,5336151.363579313,-24
691048.8731575436,5336151.412528445,-24
691048.7454636057,5336151.462378888,-24
691048.6156838833,5336151.51311322,-24
691048.4838559988,5336151.564714017,-24
691048.3500175738,5336151.61716386,-24
691048.2142062305,5336151.670445326,-24
691048.0764595905,5336151.724540994,-24
691047.9368152762,5336151.779433441,-24
691047.795310909,5336151.835105245,-24
691047.6519841113,5336151.891538987,-24
691047.5068725048,5336151.948717241,-24
691047.3600137117,5336152.006622589,-24
691047.2114453537,5336152.065237609,-24
691047.0612050529,5336152.124544876,-24
691046.9093304311,5336152.184526971,-24
691046.7558591104,5336152.245166472,-24
691046.6008287126,5336152.306445957,-24
691046.4442768598,5336152.368348002,-24
691046.286241174,5336152.430855191,-24
691046.1267592768,5336152.493950096,-24
691045.9658687908,5336152.557615298,-24
691045.8036073372,5336152.621833377,-24
691045.6400125384,5336152.686586907,-24
691045.4751220162,5336152.751858469,-24
691045.3089733925,5336152.817630642,-24
691045.1416042894,5336152.883886002,-24
691044.9730523288,5336152.950607128,-24
691044.8033551327,5336153.0177766,-24
691044.6325503229,5336153.085376993,-24
691044.4606755215,5336153.153390889,-24
691044.2877683502,5336153.221800864,-24
691044.1138664312,5336153.290589495,-24
691043.9390073866,5336153.359739363,-24
691043.7632288379,5336153.429233044,-24
691043.5865684074,5336153.499053118,-24
691043.4090637168,5336153.569182163,-24
691043.2307523882,5336153.639602756,-24
691043.0516720436,5336153.710297476,-24
691042.8718603048,5336153.781248902,-24
691042.691354794,5336153.85243961,-24
691042.5101931328,5336153.923852181,-24
691042.3284129434,5336153.995469192,-24
691042.1460518476,5336154.06727322,-24
691041.9631474675,5336154.139246846,-24
691041.7797374248,5336154.2113726465,-24
691041.5958593417,5336154.283633199,-24
691041.4115508401,5336154.356011083,-24
691041.2268495419,5336154.428488878,-24
691041.0417930691,5336154.501049159,-24
691040.8564190437,5336154.573674506,-24
691040.6707650875,5336154.6463474985,-24
691040.4848688224,5336154.719050712,-24
691040.2987678706,5336154.791766726,-24
691040.112499854,5336154.8644781215,-24
691039.9261023942,5336154.937167471,-24
691039.7396131136,5336155.009817359,-24
691039.5530696338,5336155.082410358,-24
691039.3665095769,5336155.15492905,-24
691039.114676713,5336155.252704559,-24
691038.858554032,5336155.352029192,-24
691038.5982889632,5336155.45284933,-24
691038.3340289361,5336155.555111351,-24
691038.0659213804,5336155.658761638,-24
691037.7941137257,5336155.763746568,-24
691037.5187534012,5336155.870012524,-24
691037.2399878367,5336155.977505883,-24
691036.9579644619,5336156.086173027,-24
691036.672830706,5336156.195960335,-24
691036.3847339988,5336156.306814188,-24
691036.0938217698,5336156.418680967,-24
691035.8002414482,5336156.531507049,-24
691035.5041404641,5336156.645238817,-24
691035.2056662468,5336156.759822647,-24
691034.9049662257,5336156.8752049245,-24
691034.6021878304,5336156.991332027,-24
691034.2974784906,5336157.108150332,-24
691033.9909856358,5336157.225606224,-24
691033.6828566953,5336157.343646079,-24
691033.3732390989,5336157.462216281,-24
691033.0622802763,5336157.581263208,-24
691032.7501276565,5336157.700733238,-24
691032.4369286696,5336157.820572754,-24
691032.1228307447,5336157.940728135,-24
691031.8079813117,5336158.061145762,-24
691031.4925277999,5336158.181772013,-24
691031.176617639,5336158.302553269,-24
691030.8603982584,5336158.423435911,-24
691030.5440170878,5336158.54436632,-24
691030.2276215565,5336158.665290872,-24
691029.9113590945,5336158.786155949,-24
691029.5953771308,5336158.906907932,-24
691029.2798230953,5336159.027493201,-24
691028.9648444174,5336159.147858136,-24
691028.6505885266,5336159.2679491155,-24
691028.3372028527,5336159.387712521,-24
691028.024834825,5336159.507094732,-24
691027.7136318729,5336159.626042129,-24
691027.4037414264,5336159.74450109,-24
691027.0953109148,5336159.862417997,-24
691026.7884877675,5336159.979739231,-24
691026.483419414,5336160.0964111695,-24
691026.1802532843,5336160.212380195,-24
691025.8791368076,5336160.327592686,-24
691025.5802174135,5336160.441995022,-24
691025.2836425315,5336160.555533584,-24
691024.9895595913,5336160.668154752,-24
691024.6981160223,5336160.779804908,-24
691024.4094592539,5336160.890430428,-24
691024.1237367161,5336160.999977694,-24
691023.8410958381,5336161.108393087,-24
691023.5616840493,5336161.215622987,-24
691023.2856487797,5336161.32161377,-24
691023.0131374585,5336161.426311821,-24
691022.7442975153,5336161.529663518,-24
691022.4792763796,5336161.631615241,-24
691022.2182214812,5336161.732113373,-24
691021.9612802492,5336161.831104288,-24
691021.7086001135,5336161.92853437,-24
691021.4603285037,5336162.024349999,-24
691021.2166128492,5336162.118497554,-24
691021.014107106,5336162.196793969,-24
691020.8515841018,5336162.259641597,-24
691020.692011778,5336162.32134903,-24
691020.5352798519,5336162.381959574,-24
691020.3812780401,5336162.441516529,-24
691020.2298960595,5336162.500063197,-24
691020.0810236271,5336162.557642879,-24
691019.9345504596,5336162.61429888,-24
691019.790366274,5336162.670074501,-24
691019.648360787,5336162.725013042,-24
691019.5084237154,5336162.779157809,-24
691019.3704447763,5336162.8325521005,-24
691019.2343136864,5336162.885239222,-24
691019.0999201626,5336162.937262473,-24
691018.9671539218,5336162.988665157,-24
691018.8359046808,5336163.039490576,-24
691018.7060621565,5336163.089782031,-24
691018.5775160658,5336163.139582826,-24
691018.4501561255,5336163.188936262,-24
691018.3238720524,5336163.237885641,-24
691018.1985535636,5336163.286474266,-24
691018.0740903754,5336163.334745439,-24
691017.9503722052,5336163.382742462,-24
691017.82728877,5336163.430508637,-24
691017.704729786,5336163.478087264,-24
691017.5825849706,5336163.52552165,-24
691017.4607440403,5336163.5728550935,-24
691017.3390967123,5336163.620130898,-24
691017.2175327034,5336163.667392366,-24
691017.0959417302,5336163.714682797,-24
691016.9742135097,5336163.762045498,-24
691016.8522377588,5336163.809523767,-24
691016.7299041944,5336163.857160906,-24
691016.6071025331,5336163.90500022,-24
691016.4837224922,5336163.95308501,-24
691016.3596537882,5336164.001458577,-24
691016.2347861382,5336164.0501642255,-24
691016.1090092587,5336164.099245256,-24
691015.982212867,5336164.14874497,-24
691015.8542866796,5336164.19870667,-24
691015.7251204136,5336164.24917366,-24
691015.5946037857,5336164.300189241,-24
691015.4626265131,5336164.351796715,-24
691015.329078312,5336164.404039382,-24
691015.1938488999,5336164.45696055,-24
691015.0568279932,5336164.510603515,-24
691014.9179053092,5336164.565011583,-24
691014.7769705645,5336164.620228054,-24
691014.6339134759,5336164.676296231,-24
691014.4886237603,5336164.733259416,-24
691014.3409911348,5336164.791160911,-24
691014.1909053158,5336164.8500440195,-24
691014.0382560208,5336164.909952043,-24
691013.8829329659,5336164.9709282825,-24
691013.7248258685,5336165.033016041,-24
691013.5638244454,5336165.096258621,-24
691013.3998184132,5336165.160699324,-24
691013.232697489,5336165.226381452,-24
691013.0623513897,5336165.293348308,-24
691012.8886698318,5336165.361643193,-24
691012.7115425325,5336165.431309411,-24
691012.5308592085,5336165.502390263,-24
691012.3465095769,5336165.57492905,-24
691011.9664396339,5336165.724552348,-24
691011.5690446945,5336165.881104013,-24
691011.1549019549,5336166.044354746,-24
691010.7245886108,5336166.214075259,-24
691010.2786818581,5336166.390036255,-24
691009.8177588927,5336166.572008442,-24
691009.3423969102,5336166.759762527,-24
691008.8531731067,5336166.9530692175,-24
691008.3506646779,5336167.151699219,-24
691007.8354488198,5336167.355423238,-24
691007.3081027282,5336167.564011981,-24
691006.7692035988,5336167.777236157,-24
691006.2193286276,5336167.99486647,-24
691005.6590550103,5336168.216673628,-24
691005.088959943,5336168.442428337,-24
691004.5096206215,5336168.671901306,-24
691003.9216142413,5336168.904863239,-24
691003.3255179987,5336169.141084844,-24
691002.7219090892,5336169.380336826,-24
691002.1113647089,5336169.622389895,-24
691001.4944620535,5336169.867014754,-24
691000.8717783189,5336170.113982112,-24
691000.2438907011,5336170.363062675,-24
690999.6113763956,5336170.61402715,-24
690998.9748125983,5336170.866646245,-24
690998.3347765055,5336171.120690663,-24
690997.6918453126,5336171.375931116,-24
690997.0465962156,5336171.632138305,-24
690996.3996064102,5336171.889082941,-24
690995.7514530924,5336172.146535729,-24
690995.1027134581,5336172.404267377,-24
690994.4539647033,5336172.6620485885,-24
690993.8057840234,5336172.919650074,-24
690993.1587486144,5336173.176842538,-24
690992.5134356723,5336173.433396688,-24
690991.8704223929,5336173.689083229,-24
690991.230285972,5336173.94367287,-24
690990.5936036055,5336174.196936317,-24
690989.9609524892,5336174.448644278,-24
690989.3329098189,5336174.698567457,-24
690988.7100527905,5336174.946476561,-24
690988.0929585998,5336175.192142298,-24
690987.4822044428,5336175.435335377,-24
690986.8783675154,5336175.675826499,-24
690986.2820250131,5336175.913386377,-24
690985.693754132,5336176.147785712,-24
690985.114132068,5336176.378795213,-24
690984.5437360167,5336176.606185589,-24
690983.9831431742,5336176.8297275435,-24
690983.4329307362,5336177.049191785,-24
690982.8936758986,5336177.26434902,-24
690982.3659558572,5336177.474969955,-24
690981.850347808,5336177.680825295,-24
690981.3474289466,5336177.88168575,-24
690980.8577764691,5336178.077322024,-24
690980.3819675712,5336178.267504825,-24
690979.9205794487,5336178.452004858,-24
690979.4741892978,5336178.630592834,-24
690979.0433743139,5336178.803039455,-24
690978.6287116929,5336178.9691154305,-24
690978.2307786309,5336179.128591464,-24
690977.8501523236,5336179.281238267,-24
690977.5784405067,5336179.3902411,-24
690977.4034917876,5336179.460184119,-24
690977.23012359,5336179.529233109,-24
690977.0583294654,5336179.59740496,-24
690976.8881029657,5336179.664716563,-24
690976.7194376424,5336179.731184811,-24
690976.5523270472,5336179.796826595,-24
690976.3867647317,5336179.861658806,-24
690976.2227442476,5336179.925698335,-24
690976.0602591466,5336179.988962073,-24
690975.8993029802,5336180.051466914,-24
690975.7398693003,5336180.113229746,-24
690975.5819516582,5336180.174267462,-24
690975.4255436058,5336180.234596954,-24
690975.2706386949,5336180.294235111,-24
690975.1172304768,5336180.353198825,-24
690974.9653125034,5336180.411504991,-24
690974.8148783263,5336180.469170497,-24
690974.665921497,5336180.526212233,-24
690974.5184355675,5336180.582647094,-24
690974.372414089,5336180.638491969,-24
690974.2278506135,5336180.693763751,-24
690974.0847386927,5336180.748479328,-24
690973.9430718779,5336180.802655595,-24
690973.8028437211,5336180.856309442,-24
690973.6640477738,5336180.909457761,-24
690973.5266775875,5336180.962117441,-24
690973.3907267142,5336181.014305378,-24
690973.2561887053,5336181.066038458,-24
690973.1230571126,5336181.117333576,-24
690972.9913254876,5336181.168207621,-24
690972.860987382,5336181.218677486,-24
690972.7320363476,5336181.268760063,-24
690972.604465936,5336181.318472242,-24
690972.4782696987,5336181.3678309135,-24
690972.3534411875,5336181.416852971,-24
690972.229973954,5336181.465555305,-24
690972.1078615498,5336181.513954806,-24
690971.9870975266,5336181.5620683655,-24
690971.8676754361,5336181.609912876,-24
690971.7495888299,5336181.657505228,-24
690971.6328312599,5336181.704862313,-24
690971.5173962773,5336181.752001024,-24
690971.4032774341,5336181.798938249,-24
690971.2904682817,5336181.845690883,-24
690971.178962372,5336181.892275814,-24
690971.0687532566,5336181.938709934,-24
690970.959834487,5336181.985010138,-24
690970.852199615,5336182.031193313,-24
690970.7458421922,5336182.077276353,-24
690970.6407557704,5336182.123276147,-24
690970.5369339009,5336182.169209588,-24
690970.4343701357,5336182.215093568,-24
690970.3330580263,5336182.2609449765,-24
690970.2329911244,5336182.306780706,-24
690970.1341629816,5336182.352617647,-24
690970.0365671497,5336182.398472692,-24
690969.94019718,5336182.444362733,-24
690969.8450466247,5336182.490304658,-24
690969.751109035,5336182.536315361,-24
690969.6583779627,5336182.582411733,-24
690969.5668469595,5336182.628610666,-24
690969.4765095769,5336182.67492905,-24
690969.4263923282,5336182.701047128,-24
690969.3764567045,5336182.727491833,-24
690969.3267144003,5336182.754243296,-24
690969.2771771109,5336182.7812816445,-24
690969.2278565306,5336182.80858701,-24
690969.1787643547,5336182.8361395225,-24
690969.129912278,5336182.863919312,-24
690969.0813119954,5336182.891906508,-24
690969.0329752016,5336182.920081242,-24
690968.9849135916,5336182.948423644,-24
690968.9371388605,5336182.976913841,-24
690968.8896627028,5336183.005531968,-24
690968.8424968136,5336183.0342581505,-24
690968.7956528878,5336183.063072519,-24
690968.7491426199,5336183.091955207,-24
690968.7029777053,5336183.120886342,-24
690968.6571698387,5336183.149846055,-24
690968.6117307148,5336183.1788144745,-24
690968.5666720287,5336183.2077717325,-24
690968.5220054752,5336183.236697958,-24
690968.4777427491,5336183.265573282,-24
690968.4338955455,5336183.294377833,-24
690968.390475559,5336183.323091742,-24
690968.3474944846,5336183.351695138,-24
690968.3049640172,5336183.380168153,-24
690968.2628958517,5336183.408490917,-24
690968.2213016831,5336183.436643557,-24
690968.180193206,5336183.464606207,-24
690968.1395821152,5336183.492358994,-24
690968.099480106,5336183.519882049,-24
690968.0598988731,5336183.547155502,-24
690968.0208501113,5336183.574159485,-24
690967.9823455154,5336183.600874125,-24
690967.9443967805,5336183.6272795545,-24
690967.9070156014,5336183.653355902,-24
690967.8702136728,5336183.679083299,-24
690967.8340026899,5336183.704441872,-24
690967.7983943473,5336183.729411757,-24
690967.7634003399,5336183.753973078,-24
690967.7290323628,5336183.778105969,-24
690967.6953021107,5336183.801790559,-24
690967.6622212786,5336183.825006977,-24
690967.6298015614,5336183.847735355,-24
690967.5980546536,5336183.869955821,-24
690967.5669922506,5336183.891648507,-24
690967.5366260469,5336183.91279354,-24
690967.5069677376,5336183.933371054,-24
690967.4780290173,5336183.953361177,-24
690967.4498215812,5336183.972744039,-24
690967.4223571243,5336183.99149977,-24
690967.3956473408,5336184.009608502,-24
690967.3697039263,5336184.027050362,-24
690967.3445385753,5336184.043805481,-24
690967.3201629827,5336184.059853991,-24
690967.2965888436,5336184.075176019,-24
690967.2738278526,5336184.089751697,-24
690967.2518917046,5336184.103561155,-24
690967.2307920948,5336184.116584523,-24
690967.2105407178,5336184.128801931,-24
690967.1911492685,5336184.140193509,-24
690967.1726294418,5336184.150739386,-24
690967.1549929326,5336184.160419693,-24
690967.1442443304,5336184.166117868,-24
690967.1398330536,5336184.168425257,-24
690967.1355761876,5336184.170641373,-24
690967.1314682799,5336184.172769078,-24
690967.1275038773,5336184.174811238,-24
690967.1236775271,5336184.17677072,-24
690967.1199837764,5336184.178650387,-24
690967.1164171724,5336184.180453103,-24
690967.1129722623,5336184.1821817355,-24
690967.1096435931,5336184.183839149,-24
690967.1064257121,5336184.185428206,-24
690967.1033131664,5336184.186951774,-24
690967.1003005033,5336184.188412717,-24
690967.0973822697,5336184.189813901,-24
690967.0945530129,5336184.191158188,-24
690967.0918072799,5336184.1924484465,-24
690967.0891396181,5336184.1936875405,-24
690967.0865445745,5336184.194878334,-24
690967.0840166962,5336184.196023692,-24
690967.0815505305,5336184.197126482,-24
690967.0791406245,5336184.198189565,-24
690967.0767815254,5336184.199215808,-24
690967.0744677802,5336184.200208076,-24
690967.0721939362,5336184.201169235,-24
690967.0699545405,5336184.202102146,-24
690967.0677441403,5336184.20300968,-24
690967.0655572827,5336184.203894697,-24
690967.0633885148,5336184.204760064,-24
690967.0612323838,5336184.205608646,-24
690967.059083437,5336184.206443308,-24
690967.0569362213,5336184.207266914,-24
690967.054785284,5336184.20808233,-24
690967.0526251723,5336184.208892421,-24
690967.0504504333,5336184.209700049,-24
690967.048255614,5336184.210508084,-24
690967.0460352618,5336184.211319387,-24
690967.0437839237,5336184.212136826,-24
690967.0414961472,5336184.2129632635,-24
690967.0391664788,5336184.2138015665,-24
690967.0367894662,5336184.214654597,-24
690967.0343596563,5336184.215525223,-24
690967.0318715962,5336184.216416309,-24
690967.0293198333,5336184.2173307175,-24
690967.0266989146,5336184.218271315,-24
690967.0240033873,5336184.219240968,-24
690967.0212277985,5336184.22024254,-24
690967.0183666955,5336184.221278897,-24
690967.0154146252,5336184.2223529015,-24
690967.0123661349,5336184.223467421,-24
