x,y,z
690789.8245518986,5335902.224905849,-24
690790.0765047694,5335902.848864151,-24
690790.3263338422,5335903.4676799355,-24
690790.5739665187,5335904.081177412,-24
690790.8193302001,5335904.689180791,-24
690791.0623522877,5335905.291514285,-24
690791.3029601831,5335905.888002105,-24
690791.5410812874,5335906.478468462,-24
690791.7766430023,5335907.062737568,-24
690792.009572729,5335907.640633633,-24
690792.2397978689,5335908.21198087,-24
690792.4672458232,5335908.776603487,-24
690792.6918439936,5335909.334325699,-24
690792.9135197813,5335909.884971715,-24
690793.1322005875,5335910.4283657465,-24
690793.3478138141,5335910.964332006,-24
690793.5602868621,5335911.492694702,-24
690793.7695471328,5335912.0132780485,-24
690793.9755220277,5335912.5259062555,-24
690794.1781389483,5335913.030403535,-24
690794.3773252958,5335913.526594097,-24
690794.5730084715,5335914.014302153,-24
690794.765115877,5335914.493351915,-24
690794.9535749137,5335914.963567595,-24
690795.1383129827,5335915.424773402,-24
690795.3192574858,5335915.8767935475,-24
690795.4963358239,5335916.319452245,-24
690795.6694753987,5335916.752573704,-24
690795.8386036112,5335917.175982135,-24
690796.0036478633,5335917.589501752,-24
690796.1645355561,5335917.992956763,-24
690796.321194091,5335918.386171381,-24
690796.4735508693,5335918.768969817,-24
690796.6215332926,5335919.141176283,-24
690796.7650687621,5335919.50261499,-24
690796.904084679,5335919.853110147,-24
690796.9768007024,5335920.036635633,-24
690797.0295203142,5335920.169781396,-24
690797.0820505086,5335920.302522832,-24
690797.1343858882,5335920.434845058,-24
690797.186521056,5335920.566733195,-24
690797.2384506145,5335920.698172362,-24
690797.2901691666,5335920.829147678,-24
690797.341671315,5335920.959644264,-24
690797.3929516625,5335921.089647237,-24
690797.4440048118,5335921.21914172,-24
690797.4948253656,5335921.348112829,-24
690797.5454079267,5335921.476545685,-24
690797.5957470979,5335921.604425408,-24
690797.6458374817,5335921.731737115,-24
690797.6956736812,5335921.8584659295,-24
690797.7452502989,5335921.984596968,-24
690797.7945619377,5335922.110115351,-24
690797.8436032002,5335922.235006196,-24
690797.8923686892,5335922.359254627,-24
690797.9408530075,5335922.482845759,-24
690797.9890507576,5335922.605764714,-24
690798.0369565426,5335922.72799661,-24
690798.0845649651,5335922.849526567,-24
690798.1318706279,5335922.970339706,-24
690798.1788681336,5335923.090421145,-24
690798.2255520851,5335923.209756004,-24
690798.271917085,5335923.3283294,-24
690798.3179577362,5335923.446126456,-24
690798.3636686412,5335923.563132291,-24
690798.4090444032,5335923.679332023,-24
690798.4540796245,5335923.79471077,-24
690798.4987689081,5335923.909253656,-24
690798.5431068565,5335924.022945797,-24
690798.5870880727,5335924.135772314,-24
690798.6307071593,5335924.247718326,-24
690798.6739587191,5335924.358768952,-24
690798.7168373548,5335924.468909312,-24
690798.7593376694,5335924.578124525,-24
690798.8014542653,5335924.686399711,-24
690798.8431817453,5335924.793719991,-24
690798.8845147121,5335924.900070481,-24
690798.9254477688,5335925.005436302,-24
690798.9659755179,5335925.109802576,-24
690799.006092562,5335925.213154418,-24
690799.0457935042,5335925.315476951,-24
690799.0850729471,5335925.416755294,-24
690799.1239254932,5335925.516974565,-24
690799.1623457455,5335925.616119884,-24
690799.2003283066,5335925.714176371,-24
690799.2378677794,5335925.811129144,-24
690799.2749587668,5335925.906963326,-24
690799.3115958711,5335926.001664032,-24
690799.3477736954,5335926.095216384,-24
690799.3834868422,5335926.187605501,-24
690799.4187299145,5335926.278816504,-24
690799.4534975146,5335926.36883451,-24
690799.4877842459,5335926.4576446405,-24
690799.5215847106,5335926.545232013,-24
690799.5548935119,5335926.631581749,-24
690799.5877052521,5335926.716678966,-24
690799.6200145342,5335926.800508785,-24
690799.6518159608,5335926.883056325,-24
690799.6831041349,5335926.964306706,-24
690799.7138736589,5335927.044245047,-24
690799.7441191358,5335927.122856466,-24
690799.7738351683,5335927.2001260845,-24
690799.8030163591,5335927.276039022,-24
690799.831657311,5335927.350580397,-24
690799.8597526267,5335927.423735329,-24
690799.887296909,5335927.495488939,-24
690799.9142847605,5335927.565826343,-24
690799.9407107839,5335927.6347326655,-24
690799.9665695825,5335927.702193021,-24
690799.9918557585,5335927.7681925325,-24
690800.0165639146,5335927.832716319,-24
690800.0406886538,5335927.895749498,-24
690800.0642245789,5335927.95727719,-24
690800.0871662925,5335928.017284515,-24
690800.1095083973,5335928.075756593,-24
690800.1312454961,5335928.132678541,-24
690800.1523721917,5335928.188035481,-24
690800.1728830867,5335928.241812532,-24
690800.1927727842,5335928.293994812,-24
690800.2120358865,5335928.344567441,-24
690800.2306669967,5335928.393515541,-24
690800.2486607173,5335928.440824229,-24
690800.266011651,5335928.486478625,-24
690800.2827144009,5335928.530463849,-24
690800.2987635696,5335928.572765019,-24
690800.3141537596,5335928.613367256,-24
690800.3288795738,5335928.652255679,-24
690800.3429356151,5335928.689415406,-24
690800.356316486,5335928.72483156,-24
690800.3690167894,5335928.758489257,-24
690800.3810311281,5335928.790373619,-24
690800.3876429637,5335928.807942426,-24
690800.3897652408,5335928.813590428,-24
690800.3918340523,5335928.819103275,-24
690800.393850529,5335928.824483827,-24
690800.3958158023,5335928.829734936,-24
690800.397731003,5335928.834859464,-24
690800.3995972624,5335928.839860265,-24
690800.4014157115,5335928.844740197,-24
690800.4031874817,5335928.849502117,-24
690800.4049137038,5335928.854148882,-24
690800.406595509,5335928.85868335,-24
690800.4082340286,5335928.863108376,-24
690800.4098303935,5335928.867426818,-24
690800.4113857348,5335928.871641533,-24
690800.4129011837,5335928.87575538,-24
690800.4143778713,5335928.879771212,-24
690800.4158169288,5335928.883691889,-24
690800.4172194871,5335928.887520267,-24
690800.4185866776,5335928.891259204,-24
690800.4199196313,5335928.894911555,-24
690800.4212194793,5335928.898480179,-24
690800.4224873526,5335928.9019679325,-24
690800.4237243824,5335928.905377672,-24
690800.4249316999,5335928.908712255,-24
690800.4261104362,5335928.911974539,-24
690800.4272617224,5335928.915167379,-24
690800.4283866895,5335928.918293634,-24
690800.4294864687,5335928.921356161,-24
690800.4305621913,5335928.9243578175,-24
690800.431614988,5335928.927301457,-24
690800.4326459903,5335928.930189941,-24
690800.433656329,5335928.933026124,-24
690800.4346471356,5335928.9358128635,-24
690800.4356195409,5335928.938553016,-24
690800.4365746761,5335928.9412494395,-24
690800.4375136723,5335928.943904991,-24
690800.4384376607,5335928.946522527,-24
690800.4393477724,5335928.949104905,-24
690800.4402451385,5335928.951654982,-24
690800.44113089,5335928.954175615,-24
690800.4420061582,5335928.95666966,-24
690800.4428720741,5335928.959139975,-24
690800.4437297687,5335928.961589417,-24
690800.4445803736,5335928.964020843,-24
690800.4454250193,5335928.966437109,-24
690800.4462648373,5335928.968841074,-24
690800.4471009586,5335928.971235594,-24
690800.4479345144,5335928.973623525,-24
690800.4487666355,5335928.976007725,-24
690800.4495984535,5335928.978391052,-24
690800.4504310992,5335928.980776361,-24
690800.4512657038,5335928.983166511,-24
690800.4521033983,5335928.985564358,-24
690800.452945314,5335928.987972759,-24
690800.4537925819,5335928.990394571,-24
690800.4546463334,5335928.992832651,-24
690800.455507699,5335928.995289857,-24
690800.4563778104,5335928.997769043,-24
690800.4572577984,5335929.000273069,-24
690800.4581487944,5335929.002804793,-24
690800.4590519292,5335929.0053670695,-24
690800.4599683341,5335929.007962756,-24
690800.4608991401,5335929.010594711,-24
690800.4618454784,5335929.0132657895,-24
690800.4628084801,5335929.0159788495,-24
690800.4637892763,5335929.018736748,-24
690800.4647889982,5335929.021542341,-24
690800.4658087769,5335929.024398488,-24
690800.4668497434,5335929.027308044,-24
690800.4679130289,5335929.030273866,-24
690800.4689997644,5335929.033298812,-24
690800.4701110813,5335929.036385739,-24
690800.4712481103,5335929.039537503,-24
690800.472411983,5335929.042756962,-24
690800.4736038299,5335929.046046972,-24
690800.4748247828,5335929.049410392,-24
690800.4760759724,5335929.052850076,-24
690800.4773585299,5335929.056368884,-24
690800.4786735865,5335929.059969672,-24
690800.4800222731,5335929.063655295,-24
690800.481405721,5335929.067428613,-24
690800.4828250613,5335929.071292482,-24
690800.4842814252,5335929.075249759,-24
690800.4857759435,5335929.0793033,-24
690800.4873097477,5335929.083455963,-24
690800.4888839686,5335929.087710606,-24
690800.4904997377,5335929.092070084,-24
690800.4921581855,5335929.096537256,-24
690800.4938604437,5335929.101114977,-24
690800.4956076432,5335929.105806106,-24
690800.4974009151,5335929.110613498,-24
690800.4992413905,5335929.115540012,-24
690800.5011302006,5335929.120588504,-24
690800.5030684764,5335929.12576183,-24
690800.5050573492,5335929.131062849,-24
690800.508741449,5335929.140866585,-24
690800.5167564603,5335929.162166205,-24
690800.5250860538,5335929.184266969,-24
690800.5337277227,5335929.207162273,-24
690800.5426789597,5335929.230845521,-24
690800.5519372583,5335929.255310117,-24
690800.5615001114,5335929.280549461,-24
690800.5713650117,5335929.306556956,-24
690800.5815294528,5335929.333326003,-24
690800.5919909274,5335929.3608500045,-24
690800.6027469288,5335929.389122363,-24
690800.6137949498,5335929.418136478,-24
690800.6251324839,5335929.447885756,-24
690800.6367570236,5335929.478363596,-24
690800.6486660625,5335929.5095634,-24
690800.6608570933,5335929.5414785715,-24
690800.6733276092,5335929.57410251,-24
690800.6860751032,5335929.60742862,-24
690800.6990970684,5335929.641450303,-24
690800.712390998,5335929.6761609595,-24
690800.7259543848,5335929.711553993,-24
690800.739784722,5335929.747622804,-24
690800.7538795028,5335929.784360795,-24
690800.7682362199,5335929.82176137,-24
690800.7828523667,5335929.859817929,-24
690800.7977254363,5335929.8985238755,-24
690800.8128529213,5335929.937872608,-24
690800.8282323153,5335929.977857533,-24
690800.8438611111,5335930.018472049,-24
690800.8597368017,5335930.059709559,-24
690800.8758568804,5335930.101563467,-24
690800.89221884,5335930.1440271735,-24
690800.9088201738,5335930.187094079,-24
690800.9256583748,5335930.230757588,-24
690800.9427309358,5335930.275011101,-24
690800.9600353503,5335930.31984802,-24
690800.9775691112,5335930.3652617475,-24
690800.9953297112,5335930.411245686,-24
690801.013314644,5335930.457793236,-24
690801.0315214023,5335930.504897801,-24
690801.0499474789,5335930.552552781,-24
690801.0685903674,5335930.600751581,-24
690801.0874475605,5335930.6494876,-24
690801.1065165516,5335930.698754242,-24
690801.1257948335,5335930.748544909,-24
690801.1452798991,5335930.798853001,-24
690801.164969242,5335930.849671922,-24
690801.1848603546,5335930.900995072,-24
690801.2049507305,5335930.952815856,-24
690801.2252378627,5335931.005127674,-24
690801.2457192439,5335931.057923927,-24
690801.2663923674,5335931.111198019,-24
690801.2872547265,5335931.164943351,-24
690801.3083038138,5335931.219153326,-24
690801.3295371226,5335931.273821345,-24
690801.3509521461,5335931.328940811,-24
690801.3725463771,5335931.384505124,-24
690801.3943173089,5335931.440507687,-24
690801.4162624342,5335931.496941903,-24
690801.4383792465,5335931.5538011715,-24
690801.4606652387,5335931.611078898,-24
690801.4831179038,5335931.668768483,-24
690801.5057347347,5335931.726863327,-24
690801.5285132249,5335931.7853568345,-24
690801.551450867,5335931.844242404,-24
690801.5745451545,5335931.903513442,-24
690801.5977935801,5335931.963163347,-24
690801.6211936371,5335932.023185521,-24
690801.6447428185,5335932.08357337,-24
690801.6684386173,5335932.144320291,-24
690801.6922785266,5335932.2054196885,-24
690801.7162600395,5335932.266864964,-24
690801.740380649,5335932.32864952,-24
690801.764637848,5335932.3907667585,-24
690801.78902913,5335932.45321008,-24
690801.8135519878,5335932.515972888,-24
690801.8382039145,5335932.579048584,-24
690801.862982403,5335932.642430571,-24
690801.8878849467,5335932.706112249,-24
690801.9129090382,5335932.770087021,-24
690801.9380521711,5335932.83434829,-24
690801.9633118381,5335932.898889457,-24
690801.9886855324,5335932.963703923,-24
690802.014170747,5335933.028785092,-24
690802.0397649748,5335933.094126365,-24
690802.0654657095,5335933.159721144,-24
690802.0912704433,5335933.2255628295,-24
690802.1171766699,5335933.291644827,-24
690802.1431818821,5335933.357960535,-24
690802.169283573,5335933.424503359,-24
690802.1954792356,5335933.491266698,-24
690802.2217663631,5335933.558243955,-24
690802.2481424485,5335933.625428531,-24
690802.2746049848,5335933.6928138295,-24
690802.3011514654,5335933.760393253,-24
690802.3293372394,5335933.832128641,-24
690802.3890642398,5335933.986146806,-24
690802.4494546921,5335934.145486263,-24
690802.5105125991,5335934.310036758,-24
690802.5722419639,5335934.479688037,-24
690802.6346467899,5335934.654329847,-24
690802.6977310799,5335934.833851934,-24
690802.7614988371,5335935.018144045,-24
690802.8259540646,5335935.207095928,-24
690802.8911007654,5335935.4005973255,-24
690802.9569429429,5335935.598537986,-24
690803.0234846001,5335935.800807659,-24
690803.0907297399,5335936.007296086,-24
690803.1586823653,5335936.217893016,-24
690803.2273464798,5335936.432488195,-24
690803.2967260863,5335936.65097137,-24
690803.3668251879,5335936.873232286,-24
690803.4376477877,5335937.099160693,-24
690803.5091978889,5335937.328646332,-24
690803.5814794946,5335937.561578954,-24
690803.6544966077,5335937.797848304,-24
690803.7282532315,5335938.037344127,-24
690803.8027533689,5335938.279956172,-24
690803.8780010231,5335938.525574185,-24
690803.9540001975,5335938.77408791,-24
690804.0307548947,5335939.025387096,-24
690804.108269118,5335939.279361489,-24
690804.1865468707,5335939.535900835,-24
690804.2655921557,5335939.794894881,-24
690804.3454089762,5335940.056233372,-24
690804.4260013353,5335940.319806057,-24
690804.5073732358,5335940.585502679,-24
690804.5895286811,5335940.853212988,-24
690804.6724716743,5335941.122826729,-24
690804.7562062185,5335941.394233649,-24
690804.8407363166,5335941.6673234925,-24
690804.926065972,5335941.941986008,-24
690805.0121991877,5335942.218110941,-24
690805.0991399667,5335942.495588038,-24
690805.186892312,5335942.774307048,-24
690805.275460227,5335943.0541577125,-24
690805.3648477148,5335943.335029782,-24
690805.4550587782,5335943.616813002,-24
690805.5460974205,5335943.899397118,-24
690805.6379676446,5335944.182671878,-24
690805.730673454,5335944.466527026,-24
690805.8242188515,5335944.75085231,-24
690805.9186078403,5335945.0355374785,-24
690806.0138444233,5335945.320472274,-24
690806.109932604,5335945.6055464465,-24
690806.2068763851,5335945.890649741,-24
690806.30467977,5335946.175671902,-24
690806.4033467616,5335946.4605026785,-24
690806.5028813633,5335946.745031817,-24
690806.6032875777,5335947.029149063,-24
690806.7045694084,5335947.312744164,-24
690806.8067308582,5335947.595706864,-24
690806.9097759301,5335947.877926912,-24
690807.0137086277,5335948.159294054,-24
690807.1185329537,5335948.439698036,-24
690807.2242529113,5335948.719028605,-24
690807.3308725033,5335948.997175506,-24
690807.4383957335,5335949.274028487,-24
690807.5468266044,5335949.549477294,-24
690807.6561691194,5335949.823411673,-24
690807.7664272813,5335950.095721371,-24
690807.8776050936,5335950.366296135,-24
690807.9897065592,5335950.635025711,-24
690808.1027356813,5335950.901799844,-24
690808.2166964628,5335951.1665082835,-24
690808.3315929067,5335951.429040773,-24
690808.4474290166,5335951.68928706,-24
690808.5642087952,5335951.947136892,-24
690808.6819362459,5335952.202480014,-24
690808.8006153712,5335952.4552061735,-24
690808.9202501749,5335952.705205117,-24
690809.0408446599,5335952.95236659,-24
690809.1624028292,5335953.196580339,-24
690809.2849286858,5335953.437736113,-24
690809.408426233,5335953.675723653,-24
690809.5328994738,5335953.910432711,-24
690809.6583524114,5335954.141753031,-24
690809.7847890487,5335954.369574361,-24
690809.912213389,5335954.593786445,-24
690810.0406294353,5335954.814279031,-24
690810.1700411908,5335955.030941865,-24
690810.3004526586,5335955.243664695,-24
690810.4318678415,5335955.452337265,-24
690810.564290743,5335955.656849324,-24
690810.6977253661,5335955.857090616,-24
690810.8321757138,5335956.052950888,-24
690810.9676457891,5335956.244319888,-24
690811.1041395955,5335956.431087361,-24
690811.2416611357,5335956.613143054,-24
690811.380214413,5335956.7903767135,-24
690811.5198034305,5335956.962678086,-24
690811.636096697,5335957.102517462,-24
690811.7468783869,5335957.234947946,-24
690811.8578008148,5335957.366842183,-24
690811.9688782451,5335957.498185625,-24
690812.0801249425,5335957.62896372,-24
690812.1915551714,5335957.75916192,-24
690812.3031831966,5335957.888765676,-24
690812.4150232824,5335958.017760439,-24
690812.5270896936,5335958.146131659,-24
690812.6393966945,5335958.273864787,-24
690812.75195855,5335958.400945273,-24
690812.8647895245,5335958.527358567,-24
690812.9779038825,5335958.653090122,-24
690813.0913158887,5335958.778125388,-24
690813.2050398077,5335958.902449815,-24
690813.3190899038,5335959.026048854,-24
690813.433480442,5335959.148907955,-24
690813.5482256864,5335959.271012569,-24
690813.663339902,5335959.392348147,-24
690813.7788373531,5335959.51290014,-24
690813.8947323043,5335959.632654,-24
690814.0110390204,5335959.751595174,-24
690814.1277717656,5335959.869709115,-24
690814.2449448047,5335959.986981274,-24
690814.3625724022,5335960.1033971,-24
690814.4806688228,5335960.218942045,-24
690814.5992483307,5335960.33360156,-24
690814.718325191,5335960.447361096,-24
690814.8379136678,5335960.5602061,-24
690814.9580280259,5335960.672122029,-24
690815.0786825301,5335960.783094328,-24
690815.1998914444,5335960.893108452,-24
690815.321669034,5335961.002149847,-24
690815.444029563,5335961.110203967,-24
690815.5669872961,5335961.217256262,-24
690815.6905564979,5335961.323292183,-24
690815.814751433,5335961.428297181,-24
690815.939586366,5335961.532256705,-24
690816.0650755613,5335961.635156207,-24
690816.1912332836,5335961.736981136,-24
690816.3180737975,5335961.837716945,-24
690816.4456113674,5335961.937349085,-24
690816.573860258,5335962.035863004,-24
690816.702834734,5335962.133244155,-24
690816.8325490596,5335962.229477988,-24
690816.9630174998,5335962.324549952,-24
690817.094254319,5335962.4184455,-24
690817.2262737815,5335962.511150082,-24
690817.3590901523,5335962.602649148,-24
690817.4927176957,5335962.69292815,-24
690817.6271706764,5335962.781972537,-24
690817.7624633589,5335962.869767761,-24
690817.8986100078,5335962.956299272,-24
690818.0356248876,5335963.041552521,-24
690818.173522263,5335963.12551296,-24
690818.3123163985,5335963.208166038,-24
690818.4520215585,5335963.289497204,-24
690818.5926520078,5335963.369491912,-24
690818.7342220112,5335963.448135612,-24
690818.8767458326,5335963.525413753,-24
690819.0202377371,5335963.601311788,-24
690819.1647119891,5335963.675815166,-24
690819.3101828533,5335963.748909337,-24
690819.456664594,5335963.820579754,-24
690819.604171476,5335963.890811866,-24
690819.7527177638,5335963.959591125,-24
690819.902317722,5335964.026902981,-24
690820.0529856151,5335964.092732884,-24
690820.2047357076,5335964.157066284,-24
690820.3575822643,5335964.219888634,-24
690820.5115395497,5335964.281185385,-24
690820.6666218282,5335964.340941984,-24
690820.8228433646,5335964.399143885,-24
690820.9802184233,5335964.455776538,-24
690821.1387612689,5335964.510825393,-24
690821.298486166,5335964.564275902,-24
690821.4594073793,5335964.616113513,-24
690821.6215391732,5335964.66632368,-24
690821.7848958123,5335964.714891851,-24
690821.949491561,5335964.761803477,-24
690822.1153406842,5335964.807044012,-24
690822.2824574462,5335964.850598903,-24
690822.4508561118,5335964.892453602,-24
690822.6205509454,5335964.932593559,-24
690822.7915562118,5335964.971004226,-24
690822.9638861753,5335965.007671051,-24
690823.1375551005,5335965.042579488,-24
690823.312577252,5335965.075714987,-24
690823.4889668946,5335965.107062997,-24
690823.6667382927,5335965.13660897,-24
690823.8459057107,5335965.164338356,-24
690824.0264834133,5335965.190236607,-24
690824.2084856653,5335965.214289172,-24
690824.3919267309,5335965.236481503,-24
690824.5768208748,5335965.256799049,-24
690824.8495029893,5335965.282373714,-24
690825.1940791126,5335965.305041684,-24
690825.547208646,5335965.317853816,-24
690825.9087176917,5335965.320982825,-24
690826.2784323518,5335965.314601429,-24
690826.6561787287,5335965.298882341,-24
690827.0417829246,5335965.27399828,-24
690827.4350710417,5335965.240121962,-24
690827.8358691821,5335965.197426102,-24
690828.2440034483,5335965.146083416,-24
690828.6592999421,5335965.086266622,-24
690829.081584766,5335965.018148433,-24
690829.5106840222,5335964.941901568,-24
690829.9464238128,5335964.857698741,-24
690830.3886302401,5335964.765712672,-24
690830.8371294063,5335964.666116072,-24
690831.2917474136,5335964.55908166,-24
690831.7523103642,5335964.444782153,-24
690832.2186443603,5335964.323390264,-24
690832.6905755041,5335964.195078712,-24
690833.1679298981,5335964.060020212,-24
690833.6505336441,5335963.918387479,-24
690834.1382128444,5335963.770353232,-24
690834.6307936014,5335963.616090184,-24
690835.1281020173,5335963.455771053,-24
690835.629964194,5335963.2895685565,-24
690836.1362062341,5335963.117655406,-24
690836.6466542396,5335962.940204323,-24
690837.1611343129,5335962.75738802,-24
690837.679472556,5335962.569379214,-24
690838.201495071,5335962.376350622,-24
690838.7270279606,5335962.178474959,-24
690839.2558973266,5335961.975924943,-24
690839.7879292713,5335961.768873287,-24
690840.322949897,5335961.55749271,-24
690840.860785306,5335961.341955928,-24
690841.4012616002,5335961.122435655,-24
690841.944204882,5335960.899104608,-24
690842.4894412537,5335960.672135505,-24
690843.0367968174,5335960.44170106,-24
690843.5860976753,5335960.20797399,-24
690844.1371699297,5335959.971127011,-24
690844.6898396825,5335959.731332839,-24
690845.2439330366,5335959.488764189,-24
690845.7992760935,5335959.243593779,-24
690846.3556949558,5335958.995994325,-24
690846.9130157254,5335958.746138543,-24
690847.4710645052,5335958.494199147,-24
690848.0296673967,5335958.240348857,-24
690848.5886505023,5335957.984760386,-24
690849.1478399244,5335957.727606451,-24
690849.7070617649,5335957.469059769,-24
690850.2661421263,5335957.209293054,-24
690850.8249071108,5335956.948479025,-24
690851.3831828205,5335956.686790396,-24
690851.9407953575,5335956.424399885,-24
690852.4975708243,5335956.161480206,-24
690853.0533353229,5335955.898204076,-24
690853.6079149556,5335955.634744211,-24
690854.1611358246,5335955.3712733295,-24
690854.7128240322,5335955.107964143,-24
690855.2628056805,5335954.8449893715,-24
690855.8109068717,5335954.58252173,-24
690856.356953708,5335954.320733934,-24
690856.9007722917,5335954.0597987,-24
690857.442188725,5335953.799888744,-24
690857.9810291101,5335953.541176782,-24
690858.5171195492,5335953.283835532,-24
690859.0502861446,5335953.028037707,-24
690859.5803549984,5335952.773956026,-24
690860.1071522129,5335952.521763204,-24
690860.63050389,5335952.271631955,-24
690861.1502361323,5335952.023735,-24
690861.666175042,5335951.77824505,-24
690862.1781467213,5335951.535334825,-24
690862.6859772721,5335951.295177039,-24
690863.1894927971,5335951.057944409,-24
690863.688519398,5335950.823809651,-24
690864.1828831773,5335950.59294548,-24
690864.6724102373,5335950.365524613,-24
690865.15692668,5335950.141719768,-24
690865.6362586076,5335949.921703659,-24
690866.1102321226,5335949.7056490015,-24
690866.5786733269,5335949.493728513,-24
690867.041408323,5335949.28611491,-24
690867.4982632129,5335949.0829809075,-24
690867.9490640988,5335948.884499221,-24
690868.3936370829,5335948.690842569,-24
690868.8318082677,5335948.502183667,-24
690869.2634037553,5335948.3186952295,-24
690869.6882496476,5335948.1405499745,-24
690870.1061720472,5335947.967920615,-24
690870.5169970561,5335947.800979871,-24
690870.9205507764,5335947.639900458,-24
690871.3166593107,5335947.48485509,-24
690871.660076033,5335947.353032152,-24
690871.9105260264,5335947.257432658,-24
690872.1605881269,5335947.161975329,-24
690872.410244551,5335947.066667058,-24
690872.6594775156,5335946.971514737,-24
690872.9082692371,5335946.876525261,-24
690873.1566019322,5335946.781705524,-24
690873.4044578174,5335946.687062418,-24
690873.6518191095,5335946.592602837,-24
690873.898668025,5335946.498333674,-24
690874.1449867806,5335946.404261824,-24
690874.3907575927,5335946.310394179,-24
690874.6359626785,5335946.216737632,-24
690874.880584254,5335946.123299077,-24
690875.1246045361,5335946.030085409,-24
690875.3680057415,5335945.937103518,-24
690875.6107700866,5335945.844360303,-24
690875.8528797885,5335945.751862652,-24
690876.0943170633,5335945.659617461,-24
690876.3350641278,5335945.567631622,-24
690876.5751031986,5335945.47591203,-24
690876.8144164926,5335945.384465578,-24
690877.0529862262,5335945.29329916,-24
690877.2907946159,5335945.202419667,-24
690877.5278238785,5335945.111833996,-24
690877.7640562305,5335945.021549037,-24
690877.9994738888,5335944.931571687,-24
690878.2340590698,5335944.841908835,-24
690878.46779399,5335944.75256738,-24
690878.7006608666,5335944.663554209,-24
690878.9326419154,5335944.574876222,-24
690879.1637193538,5335944.486540307,-24
690879.3938753979,5335944.398553362,-24
690879.6230922646,5335944.310922276,-24
690879.8513521705,5335944.223653947,-24
690880.0786373321,5335944.136755264,-24
690880.3049299661,5335944.050233125,-24
690880.5302122892,5335943.964094419,-24
690880.754466518,5335943.878346042,-24
690880.977674869,5335943.792994886,-24
690881.1998195589,5335943.708047846,-24
690881.4208828043,5335943.623511815,-24
690881.6408468221,5335943.539393687,-24
690881.8596938285,5335943.455700354,-24
690882.0774060404,5335943.37243871,-24
690882.2939656742,5335943.289615649,-24
690882.509354947,5335943.207238064,-24
690882.7235560749,5335943.125312848,-24
690882.9365512747,5335943.043846896,-24
690883.1483227633,5335942.962847098,-24
690883.3588527568,5335942.882320352,-24
690883.5681234724,5335942.802273549,-24
690883.7761171263,5335942.722713581,-24
690883.9828159354,5335942.643647347,-24
690884.188202116,5335942.565081733,-24
690884.3922578852,5335942.487023639,-24
690884.5949654591,5335942.409479953,-24
690884.7963070547,5335942.332457572,-24
690884.9962648887,5335942.255963388,-24
690885.1948211774,5335942.180004296,-24
690885.3919581376,5335942.104587188,-24
690885.5876579859,5335942.029718958,-24
690885.7819029387,5335941.955406497,-24
690885.9746752132,5335941.881656704,-24
690886.1659570256,5335941.808476467,-24
690886.3557305926,5335941.735872682,-24
690886.5439781308,5335941.663852242,-24
690886.730681857,5335941.592422041,-24
690886.9158239877,5335941.521588971,-24
690887.0993867393,5335941.451359928,-24
690887.2813523288,5335941.381741801,-24
